fecha,codigo_art,dias_reaprovisionamiento,ingreso,egreso
2023-08-31,UT46G,120,228,1260
2023-09-01,UT46G,120,180,180
2023-09-14,UT46G,120,0,60
2023-09-20,UT46G,120,0,12
2023-09-21,UT46G,120,0,0
2023-09-22,UT46G,120,0,12
2023-09-27,UT46G,120,24,48
2023-09-28,UT46G,120,0,12
2023-09-29,UT46G,120,132,552
2023-09-30,UT46G,120,0,12
2023-10-02,UT46G,120,12,12
2023-10-06,UT46G,120,3456,0
2023-10-12,UT46G,120,24,96
2023-10-17,UT46G,120,0,12
2023-10-18,UT46G,120,0,120
2023-10-19,UT46G,120,60,264
2023-10-23,UT46G,120,12,36
2023-10-26,UT46G,120,24,84
2023-10-27,UT46G,120,48,72
2023-10-30,UT46G,120,36,72
2023-10-31,UT46G,120,12,24
2023-11-01,UT46G,120,228,84
2023-11-07,UT46G,120,0,24
2023-11-08,UT46G,120,24,24
2023-11-13,UT46G,120,24,24
2023-11-14,UT46G,120,0,24
2023-11-15,UT46G,120,0,0
2023-11-16,UT46G,120,0,12
2023-11-21,UT46G,120,0,864
2023-11-23,UT46G,120,0,24
2023-11-24,UT46G,120,0,12
2023-12-07,UT46G,120,936,0
2023-12-11,UT46G,120,12,24
2023-12-13,UT46G,120,0,24
2023-12-14,UT46G,120,0,48
2023-12-21,UT46G,120,0,48
2024-01-15,UT46G,120,36,84
2024-01-16,UT46G,120,0,12
2024-01-25,UT46G,120,0,12
2024-01-29,UT46G,120,24,72
2024-02-19,UT46G,120,12,36
2024-02-20,UT46G,120,0,12
2024-02-22,UT46G,120,0,24
2024-02-26,UT46G,120,0,48
2024-03-11,UT46G,120,0,528
2024-03-19,UT46G,120,12,84
2024-03-25,UT46G,120,288,0
2024-03-26,UT46G,120,0,12
2024-03-27,UT46G,120,0,72
2024-03-28,UT46G,120,120,708
2024-04-16,UT46G,120,1080,0
2024-04-19,UT46G,120,0,24
2024-04-24,UT46G,120,240,300
2024-04-26,UT46G,120,0,12
2024-04-30,UT46G,120,120,480
2024-05-07,UT46G,120,60,144
2024-05-10,UT46G,120,24,132
2024-05-20,UT46G,120,108,132
2024-05-21,UT46G,120,1356,120
2024-05-22,UT46G,120,0,0
2024-05-23,UT46G,120,12,12
2024-05-24,UT46G,120,0,60
2024-05-28,UT46G,120,120,252
2024-05-29,UT46G,120,24,108
2024-06-04,UT46G,120,24,0
2024-06-12,UT46G,120,1512,0
2024-06-13,UT46G,120,0,24
2024-06-14,UT46G,120,84,276
2024-06-19,UT46G,120,0,12
2024-06-26,UT46G,120,60,204
2024-06-27,UT46G,120,180,480
2024-06-28,UT46G,120,204,588
2024-07-08,UT46G,120,360,684
2024-07-16,UT46G,120,120,120
2024-07-23,UT46G,120,0,36
2024-07-24,UT46G,120,384,396
2024-07-25,UT46G,120,192,240
2024-07-26,UT46G,120,0,12
2024-07-29,UT46G,120,24,48
2024-07-30,UT46G,120,0,24
2024-07-31,UT46G,120,0,204
2024-08-02,UT46G,120,0,12
2024-08-06,UT46G,120,2520,0
2024-08-07,UT46G,120,0,480
2024-08-08,UT46G,120,0,72
2024-08-09,UT46G,120,0,24
2024-08-15,UT46G,120,0,144
2024-08-19,UT46G,120,0,12
2024-08-22,UT46G,120,0,180
2024-08-23,UT46G,120,216,252
2024-08-26,UT46G,120,0,132
2024-08-28,UT46G,120,12,24
2024-08-29,UT46G,120,0,48
2024-08-30,UT46G,120,12,12
2024-09-02,UT46G,120,12,12
2024-09-04,UT46G,120,0,12
2024-09-09,UT46G,120,0,96
2024-09-16,UT46G,120,12,108
2024-09-23,UT46G,120,432,72
2024-09-24,UT46G,120,48,96
2024-09-25,UT46G,120,60,192
2024-09-26,UT46G,120,0,36
2024-09-30,UT46G,120,132,576
2024-10-08,UT46G,120,0,348
2024-10-09,UT46G,120,720,0
2024-10-14,UT46G,120,72,216
2024-10-17,UT46G,120,72,144
2024-10-21,UT46G,120,24,60
2024-10-24,UT46G,120,0,228
2024-10-25,UT46G,120,276,276
2024-10-29,UT46G,120,0,12
2024-10-31,UT46G,120,120,264
2024-11-13,UT46G,120,0,12
2024-11-14,UT46G,120,0,24
2024-11-15,UT46G,120,24,48
2024-11-19,UT46G,120,0,120
2024-11-20,UT46G,120,0,60
2024-11-22,UT46G,120,0,72
2024-11-25,UT46G,120,36,84
2024-11-26,UT46G,120,36,72
2024-11-27,UT46G,120,0,72
2024-11-28,UT46G,120,0,24
2024-11-29,UT46G,120,132,288
2024-12-09,UT46G,120,1512,0
2024-12-12,UT46G,120,48,96
2024-12-13,UT46G,120,0,288
2024-12-14,UT46G,120,72,144
2024-12-16,UT46G,120,0,72
2024-12-20,UT46G,120,0,12
2025-01-13,UT46G,120,24,48
2025-01-16,UT46G,120,96,192
2025-01-17,UT46G,120,24,72
2023-07-18,UT47G,120,3744,0
2023-07-28,UT47G,120,360,1800
2023-08-11,UT47G,120,5184,600
2023-08-14,UT47G,120,600,1200
2023-08-18,UT47G,120,0,12
2023-08-23,UT47G,120,0,12
2023-08-24,UT47G,120,12,12
2023-08-25,UT47G,120,0,324
2023-08-28,UT47G,120,144,288
2023-08-29,UT47G,120,420,900
2023-08-30,UT47G,120,108,408
2023-08-31,UT47G,120,240,1704
2023-09-01,UT47G,120,360,360
2023-09-14,UT47G,120,0,60
2023-09-20,UT47G,120,12,24
2023-09-21,UT47G,120,0,0
2023-09-22,UT47G,120,0,12
2023-09-27,UT47G,120,0,36
2023-09-28,UT47G,120,0,24
2023-09-29,UT47G,120,144,624
2023-09-30,UT47G,120,0,12
2023-10-02,UT47G,120,12,12
2023-10-06,UT47G,120,2592,0
2023-10-12,UT47G,120,0,72
2023-10-17,UT47G,120,0,12
2023-10-18,UT47G,120,0,120
2023-10-19,UT47G,120,72,312
2023-10-23,UT47G,120,24,48
2023-10-26,UT47G,120,48,120
2023-10-27,UT47G,120,72,132
2023-10-30,UT47G,120,0,72
2023-10-31,UT47G,120,12,24
2023-11-01,UT47G,120,660,84
2023-11-07,UT47G,120,0,24
2023-11-08,UT47G,120,12,12
2023-11-13,UT47G,120,60,72
2023-11-14,UT47G,120,0,60
2023-11-21,UT47G,120,0,864
2023-11-23,UT47G,120,0,24
2023-11-24,UT47G,120,0,12
2023-11-28,UT47G,120,0,36
2023-12-07,UT47G,120,720,0
2023-12-11,UT47G,120,12,36
2023-12-12,UT47G,120,0,12
2023-12-13,UT47G,120,0,60
2023-12-14,UT47G,120,0,36
2023-12-15,UT47G,120,12,24
2023-12-21,UT47G,120,0,48
2023-12-26,UT47G,120,0,0
2023-12-27,UT47G,120,0,12
2024-01-12,UT47G,120,0,12
2024-01-15,UT47G,120,36,156
2024-01-16,UT47G,120,0,12
2024-01-24,UT47G,120,24,48
2024-01-25,UT47G,120,0,12
2024-01-29,UT47G,120,24,72
2024-02-19,UT47G,120,24,60
2024-02-20,UT47G,120,0,12
2024-02-26,UT47G,120,0,36
2024-02-28,UT47G,120,36,72
2024-03-11,UT47G,120,0,528
2024-03-25,UT47G,120,1584,0
2024-03-26,UT47G,120,0,12
2024-03-27,UT47G,120,0,72
2024-03-28,UT47G,120,144,1032
2024-04-08,UT47G,120,144,0
2024-04-16,UT47G,120,1440,36
2024-04-19,UT47G,120,0,24
2024-04-22,UT47G,120,72,72
2024-04-24,UT47G,120,252,252
2024-04-25,UT47G,120,0,12
2024-04-26,UT47G,120,0,12
2024-04-29,UT47G,120,0,12
2024-04-30,UT47G,120,180,576
2024-05-07,UT47G,120,60,120
2024-05-10,UT47G,120,24,108
2024-05-20,UT47G,120,84,108
2024-05-21,UT47G,120,1620,48
2024-05-22,UT47G,120,12,24
2024-05-23,UT47G,120,36,48
2024-05-24,UT47G,120,0,48
2024-05-28,UT47G,120,204,420
2024-05-29,UT47G,120,0,24
2024-06-04,UT47G,120,12,0
2024-06-12,UT47G,120,1800,0
2024-06-13,UT47G,120,36,96
2024-06-14,UT47G,120,60,228
2024-06-18,UT47G,120,24,48
2024-06-19,UT47G,120,36,132
2024-06-26,UT47G,120,60,204
2024-06-27,UT47G,120,312,696
2024-06-28,UT47G,120,324,960
2024-07-05,UT47G,120,0,24
2024-07-08,UT47G,120,480,768
2024-07-10,UT47G,120,12,24
2024-07-11,UT47G,120,0,12
2024-07-12,UT47G,120,12,12
2024-07-15,UT47G,120,0,12
2024-07-16,UT47G,120,108,108
2024-07-23,UT47G,120,0,36
2024-07-24,UT47G,120,420,432
2024-07-25,UT47G,120,216,276
2024-07-26,UT47G,120,0,24
2024-07-29,UT47G,120,24,60
2024-07-30,UT47G,120,0,24
2024-07-31,UT47G,120,0,240
2024-08-02,UT47G,120,0,12
2024-08-06,UT47G,120,3168,0
2024-08-07,UT47G,120,0,612
2024-08-09,UT47G,120,0,12
2024-08-15,UT47G,120,0,60
2024-08-19,UT47G,120,0,12
2024-08-20,UT47G,120,0,12
2024-08-21,UT47G,120,0,60
2024-08-22,UT47G,120,0,240
2024-08-23,UT47G,120,372,492
2024-08-26,UT47G,120,0,12
2024-08-27,UT47G,120,0,12
2024-08-28,UT47G,120,12,24
2024-08-29,UT47G,120,0,72
2024-08-30,UT47G,120,12,12
2024-09-02,UT47G,120,12,12
2024-09-04,UT47G,120,0,12
2024-09-09,UT47G,120,0,144
2024-09-12,UT47G,120,24,48
2024-09-16,UT47G,120,12,132
2024-09-23,UT47G,120,0,72
2024-09-24,UT47G,120,144,288
2024-09-25,UT47G,120,72,252
2024-09-26,UT47G,120,0,12
2024-09-30,UT47G,120,228,912
2024-10-08,UT47G,120,0,384
2024-10-09,UT47G,120,1008,0
2024-10-10,UT47G,120,0,12
2024-10-14,UT47G,120,72,192
2024-10-17,UT47G,120,120,360
2024-10-18,UT47G,120,0,144
2024-10-21,UT47G,120,24,108
2024-10-22,UT47G,120,12,36
2024-10-23,UT47G,120,0,12
2024-10-24,UT47G,120,0,348
2024-10-25,UT47G,120,324,324
2024-10-29,UT47G,120,0,48
2024-10-31,UT47G,120,12,96
2024-11-13,UT47G,120,0,12
2024-11-14,UT47G,120,0,24
2024-11-19,UT47G,120,0,36
2024-11-20,UT47G,120,0,84
2024-11-22,UT47G,120,120,384
2024-11-25,UT47G,120,36,72
2024-11-26,UT47G,120,24,48
2024-11-27,UT47G,120,12,96
2024-11-28,UT47G,120,0,48
2024-11-29,UT47G,120,252,576
2024-12-09,UT47G,120,1728,0
2024-12-12,UT47G,120,60,120
2024-12-13,UT47G,120,0,108
2024-12-14,UT47G,120,72,144
2024-12-16,UT47G,120,12,96
2023-08-11,UT48G,120,1860,0
2023-08-24,UT48G,120,6,6
2023-08-25,UT48G,120,0,360
2023-08-28,UT48G,120,192,394
2023-08-29,UT48G,120,612,1242
2023-08-30,UT48G,120,72,198
2023-08-31,UT48G,120,120,548
2023-09-05,UT48G,120,0,2
2023-09-06,UT48G,120,2,0
2023-09-14,UT48G,120,0,24
2023-09-15,UT48G,120,0,6
2023-09-19,UT48G,120,0,6
2023-09-20,UT48G,120,6,12
2023-09-21,UT48G,120,0,0
2023-09-22,UT48G,120,0,42
2023-09-28,UT48G,120,0,24
2023-10-03,UT48G,120,0,6
2023-10-06,UT48G,120,168,0
2023-10-09,UT48G,120,6,30
2023-10-10,UT48G,120,18,24
2023-10-12,UT48G,120,0,12
2023-10-17,UT48G,120,0,12
2023-10-18,UT48G,120,0,6
2023-10-19,UT48G,120,18,78
2023-10-23,UT48G,120,48,96
2023-11-01,UT48G,120,882,48
2023-11-07,UT48G,120,6,0
2023-11-10,UT48G,120,12,42
2023-11-13,UT48G,120,240,246
2023-11-14,UT48G,120,0,240
2023-11-15,UT48G,120,2,3
2023-11-16,UT48G,120,156,354
2023-11-21,UT48G,120,0,252
2023-11-23,UT48G,120,12,24
2023-11-24,UT48G,120,0,90
2023-11-27,UT48G,120,0,6
2023-11-30,UT48G,120,144,0
2023-12-07,UT48G,120,182,1
2023-12-14,UT48G,120,0,18
2023-12-18,UT48G,120,48,96
2023-12-19,UT48G,120,0,6
2023-12-20,UT48G,120,0,12
2023-12-21,UT48G,120,0,102
2023-12-27,UT48G,120,0,24
2024-01-11,UT48G,120,0,6
2024-01-12,UT48G,120,12,96
2024-01-15,UT48G,120,24,24
2024-01-16,UT48G,120,0,24
2024-01-22,UT48G,120,0,6
2024-02-16,UT48G,120,186,0
2024-02-19,UT48G,120,0,0
2024-02-20,UT48G,120,48,78
2024-02-21,UT48G,120,24,24
2024-02-26,UT48G,120,48,96
2024-02-28,UT48G,120,20,36
2024-03-01,UT48G,120,0,92
2024-03-25,UT48G,120,1620,0
2024-03-26,UT48G,120,0,60
2024-03-27,UT48G,120,0,6
2024-03-28,UT48G,120,30,624
2024-04-05,UT48G,120,0,0
2024-04-08,UT48G,120,0,84
2024-04-16,UT48G,120,720,336
2024-04-18,UT48G,120,0,240
2024-04-19,UT48G,120,240,978
2024-04-22,UT48G,120,600,600
2024-04-24,UT48G,120,150,174
2024-04-29,UT48G,120,60,60
2024-04-30,UT48G,120,150,390
2024-05-07,UT48G,120,0,18
2024-05-08,UT48G,120,18,18
2024-05-21,UT48G,120,750,0
2024-05-24,UT48G,120,0,6
2024-05-28,UT48G,120,54,192
2024-05-29,UT48G,120,120,240
2024-06-11,UT48G,120,0,0
2024-06-12,UT48G,120,1020,168
2024-06-13,UT48G,120,0,6
2024-06-14,UT48G,120,0,18
2024-06-18,UT48G,120,156,210
2024-06-19,UT48G,120,12,96
2024-06-26,UT48G,120,0,114
2024-06-27,UT48G,120,120,240
2024-06-28,UT48G,120,126,366
2024-07-08,UT48G,120,102,288
2024-07-10,UT48G,120,0,0
2024-07-11,UT48G,120,288,576
2024-07-15,UT48G,120,0,24
2024-07-16,UT48G,120,186,186
2024-07-17,UT48G,120,0,6
2024-07-19,UT48G,120,0,12
2024-07-22,UT48G,120,1200,6
2024-07-23,UT48G,120,36,96
2024-07-24,UT48G,120,744,912
2024-07-25,UT48G,120,288,300
2024-07-26,UT48G,120,60,120
2024-07-29,UT48G,120,30,186
2024-07-30,UT48G,120,324,336
2024-07-31,UT48G,120,318,690
2024-08-02,UT48G,120,0,252
2024-08-05,UT48G,120,6,6
2024-08-06,UT48G,120,1128,0
2024-08-13,UT48G,120,0,6
2024-08-15,UT48G,120,12,54
2024-08-19,UT48G,120,0,12
2024-08-20,UT48G,120,0,6
2024-08-21,UT48G,120,36,72
2024-08-22,UT48G,120,0,96
2024-08-23,UT48G,120,300,486
2024-08-26,UT48G,120,0,90
2024-08-27,UT48G,120,0,84
2024-08-28,UT48G,120,60,180
2024-08-29,UT48G,120,204,426
2024-08-31,UT48G,120,36,72
2024-09-09,UT48G,120,0,210
2024-09-11,UT48G,120,0,6
2024-09-13,UT48G,120,0,24
2024-09-16,UT48G,120,0,18
2024-09-17,UT48G,120,12,24
2024-09-18,UT48G,120,0,24
2024-09-23,UT48G,120,720,30
2024-09-24,UT48G,120,36,72
2024-09-25,UT48G,120,42,120
2024-09-26,UT48G,120,36,96
2024-09-30,UT48G,120,42,228
2024-10-09,UT48G,120,1044,0
2024-10-10,UT48G,120,0,6
2024-10-14,UT48G,120,0,90
2024-10-16,UT48G,120,48,48
2024-10-17,UT48G,120,216,450
2024-10-18,UT48G,120,168,288
2024-10-21,UT48G,120,0,48
2024-10-22,UT48G,120,6,78
2024-10-23,UT48G,120,0,144
2024-10-24,UT48G,120,0,102
2024-10-25,UT48G,120,16,112
2024-10-29,UT48G,120,0,24
2024-10-31,UT48G,120,108,264
2024-11-19,UT48G,120,48,96
2024-11-21,UT48G,120,1050,0
2024-11-22,UT48G,120,0,48
2024-11-25,UT48G,120,36,72
2024-11-26,UT48G,120,6,12
2024-11-27,UT48G,120,0,156
2024-11-28,UT48G,120,0,12
2024-11-29,UT48G,120,66,162
2024-12-09,UT48G,120,702,0
2024-12-12,UT48G,120,18,42
2024-12-13,UT48G,120,0,288
2024-12-14,UT48G,120,18,36
2024-12-16,UT48G,120,0,114
2024-12-18,UT48G,120,0,24
2024-12-19,UT48G,120,24,108
2024-12-21,UT48G,120,0,12
2024-12-23,UT48G,120,0,180
2025-01-03,UT48G,120,480,0
2025-01-13,UT48G,120,0,72
2022-09-19,UT54G,120,4176,0
2022-10-19,UT54G,120,300,996
2022-10-20,UT54G,120,0,0
2022-10-21,UT54G,120,0,12
2022-10-24,UT54G,120,828,2244
2022-10-26,UT54G,120,0,72
2022-10-28,UT54G,120,36,96
2022-10-31,UT54G,120,0,192
2022-11-09,UT54G,120,12,24
2022-11-16,UT54G,120,36,72
2022-11-25,UT54G,120,0,12
2022-11-29,UT54G,120,12,144
2022-11-30,UT54G,120,0,24
2022-12-13,UT54G,120,72,144
2022-12-14,UT54G,120,0,72
2022-12-20,UT54G,120,0,360
2022-12-22,UT54G,120,252,504
2022-12-26,UT54G,120,240,564
2022-12-27,UT54G,120,0,24
2022-12-28,UT54G,120,120,252
2023-01-12,UT54G,120,36,72
2023-01-13,UT54G,120,72,216
2023-01-18,UT54G,120,0,12
2023-01-26,UT54G,120,12,96
2023-03-20,UT54G,120,1824,0
2023-03-22,UT54G,120,0,0
2023-03-23,UT54G,120,0,12
2023-03-24,UT54G,120,12,24
2023-03-27,UT54G,120,0,12
2023-03-31,UT54G,120,276,720
2023-04-18,UT54G,120,12,36
2023-04-19,UT54G,120,0,120
2023-04-20,UT54G,120,0,48
2023-04-21,UT54G,120,12,36
2023-04-25,UT54G,120,48,96
2023-04-26,UT54G,120,0,0
2023-04-27,UT54G,120,0,60
2023-04-28,UT54G,120,0,216
2023-04-29,UT54G,120,72,168
2023-05-10,UT54G,120,0,132
2023-05-18,UT54G,120,60,120
2023-05-22,UT54G,120,12,24
2023-05-24,UT54G,120,0,120
2023-05-29,UT54G,120,12,12
2023-05-30,UT54G,120,60,216
2023-06-05,UT54G,120,1776,0
2023-06-13,UT54G,120,0,48
2023-06-15,UT54G,120,72,144
2023-06-21,UT54G,120,36,72
2023-06-23,UT54G,120,120,252
2023-06-27,UT54G,120,12,60
2023-06-30,UT54G,120,96,456
2023-07-12,UT54G,120,72,216
2023-07-14,UT54G,120,0,132
2023-07-17,UT54G,120,0,84
2023-07-20,UT54G,120,96,192
2023-07-21,UT54G,120,216,588
2023-07-24,UT54G,120,48,96
2023-07-25,UT54G,120,12,24
2023-07-26,UT54G,120,24,48
2023-07-28,UT54G,120,48,252
2023-08-04,UT54G,120,1248,0
2023-08-09,UT54G,120,0,24
2023-08-10,UT54G,120,0,12
2023-08-11,UT54G,120,84,624
2023-08-14,UT54G,120,132,360
2023-08-15,UT54G,120,0,12
2023-08-16,UT54G,120,0,12
2023-08-18,UT54G,120,0,12
2023-08-22,UT54G,120,0,12
2023-08-25,UT54G,120,0,12
2023-08-28,UT54G,120,24,72
2023-08-29,UT54G,120,120,240
2023-08-30,UT54G,120,12,72
2023-08-31,UT54G,120,60,300
2023-09-06,UT54G,120,1104,0
2023-09-07,UT54G,120,0,0
2023-09-08,UT54G,120,0,12
2023-09-14,UT54G,120,0,276
2023-09-28,UT54G,120,0,24
2023-09-29,UT54G,120,72,312
2023-10-05,UT54G,120,1344,0
2023-10-12,UT54G,120,132,288
2023-10-17,UT54G,120,0,12
2023-10-25,UT54G,120,0,24
2023-10-26,UT54G,120,48,108
2023-10-27,UT54G,120,24,72
2023-10-30,UT54G,120,48,96
2023-10-31,UT54G,120,12,84
2023-11-01,UT54G,120,1740,12
2023-11-07,UT54G,120,48,0
2023-11-13,UT54G,120,72,84
2023-11-14,UT54G,120,0,72
2023-11-17,UT54G,120,0,0
2023-11-21,UT54G,120,12,888
2023-11-22,UT54G,120,0,12
2023-11-23,UT54G,120,60,156
2023-11-24,UT54G,120,0,36
2023-11-27,UT54G,120,0,24
2023-11-28,UT54G,120,0,12
2023-12-13,UT54G,120,120,264
2023-12-14,UT54G,120,0,36
2023-12-21,UT54G,120,36,120
2023-12-27,UT54G,120,0,12
2024-01-11,UT54G,120,0,60
2024-01-19,UT54G,120,2016,0
2024-01-22,UT54G,120,912,0
2024-01-24,UT54G,120,0,24
2024-01-25,UT54G,120,0,36
2024-01-29,UT54G,120,0,156
2024-02-09,UT54G,120,0,36
2024-02-14,UT54G,120,24,48
2024-02-19,UT54G,120,0,84
2024-02-20,UT54G,120,36,72
2024-02-21,UT54G,120,48,336
2024-02-26,UT54G,120,24,48
2024-02-27,UT54G,120,0,24
2024-03-08,UT54G,120,48,48
2024-03-11,UT54G,120,0,156
2024-03-25,UT54G,120,144,144
2024-03-26,UT54G,120,0,12
2024-03-27,UT54G,120,0,36
2024-03-28,UT54G,120,60,564
2024-04-05,UT54G,120,0,0
2024-04-08,UT54G,120,288,24
2024-04-16,UT54G,120,0,48
2024-04-17,UT54G,120,0,144
2024-04-18,UT54G,120,0,108
2024-04-19,UT54G,120,0,204
2024-04-22,UT54G,120,96,240
2024-04-25,UT54G,120,0,12
2024-04-26,UT54G,120,0,60
2024-04-30,UT54G,120,0,252
2024-05-07,UT54G,120,0,24
2024-05-10,UT54G,120,0,96
2024-05-13,UT54G,120,0,36
2024-05-15,UT54G,120,0,60
2024-05-16,UT54G,120,120,240
2024-05-17,UT54G,120,0,12
2024-05-20,UT54G,120,0,60
2024-05-23,UT54G,120,0,12
2024-05-24,UT54G,120,0,12
2024-06-04,UT54G,120,12,0
2024-06-10,UT54G,120,0,120
2024-06-12,UT54G,120,24,480
2024-06-14,UT54G,120,0,24
2024-06-18,UT54G,120,48,24
2024-06-19,UT54G,120,0,84
2024-06-24,UT54G,120,0,48
2024-06-26,UT54G,120,36,108
2024-06-27,UT54G,120,24,48
2024-06-28,UT54G,120,168,708
2024-07-08,UT54G,120,0,24
2024-07-11,UT54G,120,96,204
2024-07-17,UT54G,120,0,12
2024-07-19,UT54G,120,0,12
2024-07-22,UT54G,120,0,36
2024-07-23,UT54G,120,0,72
2024-07-24,UT54G,120,228,228
2024-07-25,UT54G,120,132,180
2024-07-26,UT54G,120,36,132
2024-07-29,UT54G,120,12,48
2024-07-30,UT54G,120,0,24
2024-07-31,UT54G,120,120,228
2024-08-05,UT54G,120,24,24
2024-08-12,UT54G,120,0,12
2024-08-16,UT54G,120,0,288
2024-08-21,UT54G,120,0,24
2024-10-31,UT54G,120,1092,1056
2024-11-01,UT54G,120,120,120
2024-11-14,UT54G,120,816,0
2024-11-25,UT54G,120,0,24
2024-11-26,UT54G,120,24,108
2024-11-28,UT54G,120,0,180
2024-11-29,UT54G,120,180,396
2024-12-05,UT54G,120,240,0
2024-12-12,UT54G,120,48,168
2024-12-16,UT54G,120,12,96
2025-01-02,UT54G,120,576,0
2025-01-06,UT54G,120,0,192
2025-01-13,UT54G,120,0,36
2025-01-17,UT54G,120,48,144
2022-09-19,UT55G,120,4896,0
2022-10-19,UT55G,120,408,1344
2022-10-20,UT55G,120,0,0
2022-10-21,UT55G,120,0,12
2022-10-24,UT55G,120,1068,2484
2022-10-26,UT55G,120,96,204
2022-10-28,UT55G,120,36,108
2022-10-31,UT55G,120,144,336
2022-11-09,UT55G,120,12,24
2022-11-16,UT55G,120,36,72
2022-11-25,UT55G,120,12,24
2022-11-29,UT55G,120,156,312
2022-11-30,UT55G,120,0,24
2022-12-13,UT55G,120,72,144
2022-12-14,UT55G,120,0,72
2022-12-20,UT55G,120,0,360
2022-12-22,UT55G,120,372,744
2022-12-26,UT55G,120,0,324
2022-12-27,UT55G,120,0,24
2022-12-28,UT55G,120,12,72
2023-01-09,UT55G,120,0,0
2023-01-12,UT55G,120,24,48
2023-01-13,UT55G,120,72,216
2023-01-18,UT55G,120,24,48
2023-01-23,UT55G,120,24,60
2023-01-26,UT55G,120,24,264
2023-01-31,UT55G,120,60,156
2023-02-06,UT55G,120,60,120
2023-02-09,UT55G,120,0,12
2023-03-20,UT55G,120,2544,0
2023-03-22,UT55G,120,0,0
2023-03-23,UT55G,120,12,36
2023-03-24,UT55G,120,12,24
2023-03-27,UT55G,120,0,12
2023-03-30,UT55G,120,0,108
2023-03-31,UT55G,120,60,528
2023-04-18,UT55G,120,24,48
2023-04-19,UT55G,120,120,120
2023-04-20,UT55G,120,0,180
2023-04-21,UT55G,120,0,12
2023-04-25,UT55G,120,48,96
2023-04-26,UT55G,120,0,0
2023-04-27,UT55G,120,12,60
2023-04-28,UT55G,120,0,192
2023-04-29,UT55G,120,108,240
2023-05-08,UT55G,120,48,72
2023-05-09,UT55G,120,0,24
2023-05-10,UT55G,120,0,84
2023-05-19,UT55G,120,60,120
2023-05-22,UT55G,120,12,36
2023-05-24,UT55G,120,0,192
2023-05-29,UT55G,120,84,24
2023-05-30,UT55G,120,60,216
2023-06-05,UT55G,120,2112,0
2023-06-07,UT55G,120,36,72
2023-06-13,UT55G,120,36,72
2023-06-14,UT55G,120,0,60
2023-06-15,UT55G,120,0,60
2023-06-21,UT55G,120,60,120
2023-06-22,UT55G,120,12,12
2023-06-23,UT55G,120,60,264
2023-06-26,UT55G,120,0,12
2023-06-27,UT55G,120,0,24
2023-06-29,UT55G,120,12,24
2023-06-30,UT55G,120,108,516
2023-07-07,UT55G,120,24,24
2023-07-12,UT55G,120,72,216
2023-07-13,UT55G,120,12,24
2023-07-14,UT55G,120,84,228
2023-07-17,UT55G,120,0,84
2023-07-20,UT55G,120,48,96
2023-07-21,UT55G,120,300,876
2023-07-24,UT55G,120,0,48
2023-07-25,UT55G,120,0,24
2023-07-26,UT55G,120,24,72
2023-07-28,UT55G,120,72,300
2023-08-04,UT55G,120,1632,0
2023-08-08,UT55G,120,0,0
2023-08-10,UT55G,120,0,12
2023-08-11,UT55G,120,540,1080
2023-08-14,UT55G,120,300,588
2023-08-15,UT55G,120,0,12
2023-08-16,UT55G,120,0,12
2023-08-18,UT55G,120,0,48
2023-08-22,UT55G,120,0,12
2023-08-23,UT55G,120,0,12
2023-08-24,UT55G,120,24,24
2023-08-25,UT55G,120,0,24
2023-08-28,UT55G,120,24,132
2023-08-29,UT55G,120,96,192
2023-08-30,UT55G,120,0,132
2023-08-31,UT55G,120,60,300
2023-09-06,UT55G,120,912,0
2023-09-07,UT55G,120,0,0
2023-09-08,UT55G,120,0,12
2023-09-14,UT55G,120,0,276
2023-09-15,UT55G,120,0,60
2023-09-28,UT55G,120,0,24
2023-09-29,UT55G,120,72,324
2023-10-03,UT55G,120,0,36
2023-10-05,UT55G,120,1632,0
2023-10-12,UT55G,120,168,384
2023-10-23,UT55G,120,120,264
2023-10-25,UT55G,120,0,36
2023-10-26,UT55G,120,24,84
2023-10-27,UT55G,120,0,108
2023-10-31,UT55G,120,12,84
2023-11-01,UT55G,120,2256,0
2023-11-13,UT55G,120,60,84
2023-11-14,UT55G,120,0,72
2023-11-15,UT55G,120,0,0
2023-11-16,UT55G,120,0,36
2023-11-17,UT55G,120,0,0
2023-11-21,UT55G,120,0,864
2023-11-22,UT55G,120,0,12
2023-11-23,UT55G,120,60,192
2023-11-24,UT55G,120,0,36
2023-11-27,UT55G,120,0,24
2023-11-28,UT55G,120,24,84
2023-12-13,UT55G,120,120,252
2023-12-14,UT55G,120,0,48
2023-12-15,UT55G,120,24,48
2023-12-19,UT55G,120,0,12
2023-12-21,UT55G,120,36,168
2023-12-27,UT55G,120,0,24
2024-01-05,UT55G,120,0,108
2024-01-11,UT55G,120,0,12
2024-01-19,UT55G,120,1200,0
2024-01-22,UT55G,120,1056,0
2024-01-24,UT55G,120,0,48
2024-01-25,UT55G,120,0,72
2024-01-29,UT55G,120,240,792
2024-01-30,UT55G,120,12,24
2024-02-09,UT55G,120,0,24
2024-02-14,UT55G,120,36,72
2024-02-19,UT55G,120,0,84
2024-02-20,UT55G,120,36,72
2024-02-21,UT55G,120,72,504
2024-02-26,UT55G,120,156,324
2024-02-27,UT55G,120,0,12
2024-03-05,UT55G,120,0,72
2024-03-08,UT55G,120,288,348
2024-03-11,UT55G,120,0,264
